"source_league_name";"source_country";"source_league_id";"player_id";"player_name";"firstname";"lastname";"age";"birth_date";"birth_place";"birth_country";"nationality";"height";"weight";"injured";"photo";"team_id";"team_name";"team_logo";"league_id";"league_name_api";"league_country";"league_logo";"league_flag";"season";"games_appearences";"games_lineups";"games_minutes";"games_number";"games_position";"games_rating";"games_captain";"substitutes_in";"substitutes_out";"substitutes_bench";"shots_total";"shots_on";"goals_total";"goals_conceded";"goals_assists";"goals_saves";"passes_total";"passes_key";"passes_accuracy";"tackles_total";"tackles_blocks";"tackles_interceptions";"duels_total";"duels_won";"dribbles_attempts";"dribbles_success";"dribbles_past";"fouls_drawn";"fouls_committed";"cards_yellow";"cards_yellowred";"cards_red";"penalty_won";"penalty_commited";"penalty_scored";"penalty_missed";"penalty_saved"
"Ligue 2";"France";62;409794;"Alejandro Gomes Rodriguez";"Alejandro";"Gomes Rodriguez";17;"2008-03-11";"Caracas";"England";"England";"176";NA;FALSE;"https://media.api-sports.io/football/players/409794.png";3012;"Annecy";"https://media.api-sports.io/football/teams/3012.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;5;3;251;11;"Attacker";"6.28";FALSE;2;3;2;1;1;0;0;0;NA;58;4;NA;4;NA;1;51;18;13;3;NA;3;8;2;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;584185;"D. Vangi";NA;NA;20;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/584185.png";1301;"Rodez";"https://media.api-sports.io/football/teams/1301.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;21;"Defender";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;629911;"F. O. Onambele";NA;NA;18;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/629911.png";110;"Estac Troyes";"https://media.api-sports.io/football/teams/110.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;1;0;12;33;"Defender";"6.9";FALSE;1;0;1;NA;NA;0;0;0;NA;6;1;NA;NA;NA;NA;1;NA;1;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;635991;"Ruben Beliandjou";NA;NA;20;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/635991.png";1305;"Bastia";"https://media.api-sports.io/football/teams/1305.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;3;0;70;33;"Attacker";"6.43";FALSE;3;0;3;NA;NA;0;0;0;NA;5;NA;NA;1;NA;NA;8;3;1;1;NA;1;3;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;20977;"J. Anziani";"Julien";"Anziani";26;"1999-06-23";NA;"France";"France";"176 cm";"68 kg";FALSE;"https://media.api-sports.io/football/players/20977.png";1297;"PAU";"https://media.api-sports.io/football/teams/1297.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;5;5;423;20;"Midfielder";"7.3";FALSE;0;2;0;8;4;2;0;0;NA;174;8;NA;8;2;1;39;24;7;4;NA;7;6;0;0;0;NA;NA;1;0;NA
"Ligue 2";"France";62;21502;"M. Merghem";"Mehdi";"Merghem";28;"1997-07-19";"Aubervilliers";"France";"France";"178";"70";FALSE;"https://media.api-sports.io/football/players/21502.png";1305;"Bastia";"https://media.api-sports.io/football/teams/1305.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;4;3;262;29;"Midfielder";"6.55";FALSE;1;2;1;7;6;0;0;0;NA;89;6;NA;1;1;2;34;15;8;5;NA;8;6;1;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;85914;"J. Le Cardinal";"Julien";"Le Cardinal";28;"1997-08-03";"Saint-Brieuc";"France";"France";"182";"73";FALSE;"https://media.api-sports.io/football/players/85914.png";1063;"Saint Etienne";"https://media.api-sports.io/football/teams/1063.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;5;5;450;26;"Defender";"7.36";FALSE;0;0;0;2;1;1;0;0;NA;269;1;47;4;2;6;35;22;1;1;NA;4;5;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;158516;"K. Diawara";"Kandet";"Diawara";25;"2000-02-10";"Lille";"France";"France";"180";"75";FALSE;"https://media.api-sports.io/football/players/158516.png";110;"Estac Troyes";"https://media.api-sports.io/football/teams/110.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;5;3;270;29;"Attacker";"6.74";FALSE;2;3;2;3;2;2;0;0;NA;80;4;NA;2;NA;1;26;11;9;6;NA;2;5;1;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;190958;"B. Pierret";"Balthazar Jean Philippe Marie";"Pierret";25;"2000-05-15";"Cormeilles-en-Parisis";"France";"France";"186";"82";FALSE;"https://media.api-sports.io/football/players/190958.png";104;"RED Star FC 93";"https://media.api-sports.io/football/teams/104.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;5;4;351;4;"Midfielder";"6.94";FALSE;1;2;1;6;1;0;0;0;NA;197;1;NA;11;1;5;62;34;8;5;NA;8;12;2;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;193720;"S. Alvero";"Skelly";"Alvero";23;"2002-05-02";"Stains";"France";"France";"202";"93";FALSE;"https://media.api-sports.io/football/players/193720.png";87;"Amiens";"https://media.api-sports.io/football/teams/87.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;5;5;344;80;"Midfielder";"6.54";FALSE;0;3;0;1;NA;0;0;1;NA;124;2;NA;8;3;10;46;23;3;1;NA;4;9;2;0;1;NA;NA;0;0;NA
"Ligue 2";"France";62;198473;"S. Ntamack Ndimba";"Samuel";"Ntamack Ndimba";24;"2001-10-20";NA;"France";"France";"178";"74";FALSE;"https://media.api-sports.io/football/players/198473.png";87;"Amiens";"https://media.api-sports.io/football/teams/87.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;5;4;386;90;"Attacker";"7.12";FALSE;1;1;1;7;3;1;0;0;NA;61;3;NA;1;NA;1;35;19;5;3;NA;12;6;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;274254;"L. Bretelle";"Lucas";"Bretelle";23;"2002-04-17";NA;"France";"France";"165";"55";FALSE;"https://media.api-sports.io/football/players/274254.png";1298;"Le Mans";"https://media.api-sports.io/football/teams/1298.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;1;1;263;29;"Midfielder";"6.84";FALSE;0;0;0;1;1;0;0;1;NA;144;5;NA;5;NA;3;29;13;6;3;NA;2;9;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;274328;"S. Sow";"Saïdou";"Sow";23;"2002-07-04";"Conakry";"Guinea";"Guinea";"187";"87";FALSE;"https://media.api-sports.io/football/players/274328.png";99;"Clermont Foot";"https://media.api-sports.io/football/teams/99.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;5;4;373;4;"Defender";"6.86";FALSE;1;0;1;3;2;0;0;0;NA;156;NA;NA;4;4;2;27;16;1;NA;NA;4;2;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;384489;"Y. Fofana";"Yaya Kader";"Fofana";21;"2004-06-12";"Yopougon";"Mali";"Mali";"180";"66";FALSE;"https://media.api-sports.io/football/players/384489.png";93;"Reims";"https://media.api-sports.io/football/teams/93.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;3;0;29;8;"Midfielder";"6.65";FALSE;3;0;3;1;1;0;0;0;NA;15;1;NA;3;NA;NA;6;3;2;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;384828;"A. Kanté";"Abdoulaye";"Raslan Kanté";20;"2005-07-09";NA;"France";"France";"180";"75";FALSE;"https://media.api-sports.io/football/players/384828.png";1063;"Saint Etienne";"https://media.api-sports.io/football/teams/1063.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;5;4;369;14;"Midfielder";"6.98";FALSE;1;1;1;3;NA;0;0;0;NA;204;2;NA;12;NA;10;59;26;6;5;NA;5;13;2;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;384861;"A. Souhmahoro";"Aboubaka";"Souhmahoro";20;"2005-02-04";"Paris";"France";"France";"184";"71";FALSE;"https://media.api-sports.io/football/players/384861.png";1063;"Saint Etienne";"https://media.api-sports.io/football/teams/1063.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;18;"Defender";NA;FALSE;0;0;3;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;408216;"S. Basse";"Souleymane";"Basse";22;"2003-11-06";"Thiès";"Senegal";"Senegal";"182";"79";FALSE;"https://media.api-sports.io/football/players/408216.png";1297;"PAU";"https://media.api-sports.io/football/teams/1297.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;8;"Defender";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;408870;"Ibou Sané";"Ibou";"Sané";20;"2005-03-28";"Diégoune";"Senegal";"Senegal";"179";"71";FALSE;"https://media.api-sports.io/football/players/408870.png";87;"Amiens";"https://media.api-sports.io/football/teams/87.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;4;3;235;29;"Attacker";"6.68";FALSE;1;2;1;4;2;1;0;0;NA;48;NA;NA;2;1;1;24;10;6;1;NA;5;2;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;471106;"E. Molébé";"Enzo Anthony";"Honoré Molébé";18;"2007-09-18";NA;"France";"France";"178";"62";FALSE;"https://media.api-sports.io/football/players/471106.png";82;"Montpellier";"https://media.api-sports.io/football/teams/82.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;4;0;61;33;"Attacker";"6.58";FALSE;4;0;5;1;1;1;0;0;NA;15;NA;NA;NA;NA;NA;10;1;3;1;NA;NA;3;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;482309;"Owen Kouassi";"Christ-Owen";"Kouassi Bathele";22;"2003-04-15";"Paris";"France";"France";"184";"78";FALSE;"https://media.api-sports.io/football/players/482309.png";433;"Laval";"https://media.api-sports.io/football/teams/433.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;5;5;450;22;"Defender";"6.6";FALSE;0;0;0;3;1;0;0;0;NA;145;1;NA;16;NA;9;48;31;4;1;NA;7;9;2;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;608142;"A. Bourabaa";NA;NA;20;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/608142.png";1298;"Le Mans";"https://media.api-sports.io/football/teams/1298.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;5;3;279;11;"Attacker";"6.74";FALSE;2;3;2;6;4;0;0;0;NA;75;1;NA;8;NA;4;49;19;13;4;NA;6;7;1;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;620929;"Enzo Somon";NA;NA;17;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/620929.png";87;"Amiens";"https://media.api-sports.io/football/teams/87.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;87;"Midfielder";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;639172;"Nabil Homssa";NA;NA;23;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/639172.png";82;"Montpellier";"https://media.api-sports.io/football/teams/82.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;1;0;8;20;"Midfielder";"6.5";FALSE;1;0;2;NA;NA;0;0;0;NA;9;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;1;1;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;640702;"Mattéo Bebey Sake";NA;NA;20;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/640702.png";1304;"Dunkerque";"https://media.api-sports.io/football/teams/1304.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;33;"Defender";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;308843;"T. Patterson";"Travis";"Patterson";20;"2005-10-06";NA;"England";"England";"178";"64";FALSE;"https://media.api-sports.io/football/players/308843.png";3012;"Annecy";"https://media.api-sports.io/football/teams/3012.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;1;0;14;20;"Defender";"6.9";FALSE;1;0;1;NA;NA;0;0;0;NA;4;NA;NA;NA;NA;1;3;3;NA;NA;NA;2;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;348308;"T. Magnin";"Théo";"Magnin";22;"2003-08-09";"Genève";"Switzerland";"Switzerland";"171";"65";FALSE;"https://media.api-sports.io/football/players/348308.png";104;"RED Star FC 93";"https://media.api-sports.io/football/teams/104.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;2;0;29;2;"Defender";"6.8";FALSE;2;0;2;NA;NA;0;0;0;NA;6;1;NA;2;NA;NA;3;3;1;1;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;355076;"A. Gueguin";"Axel";"Gueguin";20;"2005-03-24";NA;"France";"France";"170";"55";FALSE;"https://media.api-sports.io/football/players/355076.png";82;"Montpellier";"https://media.api-sports.io/football/teams/82.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;1;0;11;22;"Attacker";"7";FALSE;1;0;1;NA;NA;0;0;1;NA;9;1;NA;NA;NA;NA;2;1;1;1;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;362900;"S. Bane";"Sidi";"Bane";21;"2004-01-14";"Pir-Goureye";"Senegal";"Senegal";"184";"71";FALSE;"https://media.api-sports.io/football/players/362900.png";433;"Laval";"https://media.api-sports.io/football/teams/433.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;1;0;14;24;"Defender";"6.3";FALSE;1;0;3;NA;NA;0;0;0;NA;4;NA;NA;NA;NA;NA;3;1;NA;NA;NA;1;1;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;606063;"J. Mambuku";NA;NA;17;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/606063.png";93;"Reims";"https://media.api-sports.io/football/teams/93.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;56;"Defender";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;633362;"Augustin Delbecque";"Augustin";"Delbecque";23;"2002-02-03";NA;"France";"France";NA;NA;FALSE;"https://media.api-sports.io/football/players/633362.png";1298;"Le Mans";"https://media.api-sports.io/football/teams/1298.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;55;"Goalkeeper";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;639075;"Lenny Sylla";"Lenny";"Sylla";19;"2006-11-25";NA;"France";"France";NA;NA;FALSE;"https://media.api-sports.io/football/players/639075.png";93;"Reims";"https://media.api-sports.io/football/teams/93.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;76;"Attacker";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Ligue 2";"France";62;641621;"Marc Nkoumouck";NA;NA;19;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/641621.png";110;"Estac Troyes";"https://media.api-sports.io/football/teams/110.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;33;"Goalkeeper";NA;FALSE;0;0;3;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Serie B";"Italy";136;32131;"N. Valente";"Nicola";"Valente";34;"1991-10-06";NA;"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/32131.png";NA;NA;NA;136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;NA;NA;NA;NA;"Attacker";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Serie B";"Italy";136;56483;"M. Bortolussi";"Mattia";"Bortolussi";29;"1996-05-02";"Matelica";"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/56483.png";NA;NA;NA;136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;1;1;90;NA;"Attacker";"6.200000";FALSE;0;NA;NA;1;NA;NA;0;0;NA;18;NA;NA;1;NA;NA;12;5;NA;NA;NA;3;NA;0;NA;0;NA;NA;0;0;NA
"Serie B";"Italy";136;56483;"M. Bortolussi";"Mattia";"Bortolussi";29;"1996-05-02";"Matelica";"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/56483.png";870;"Padova";"https://media.api-sports.io/football/teams/870.png";136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;26;24;2118;20;"Attacker";"6.87";FALSE;2;7;3;31;21;9;0;1;NA;520;25;NA;8;2;2;327;156;28;12;NA;72;14;0;0;0;NA;NA;4;0;NA
"Serie B";"Italy";136;57047;"S. Russini";"Simone";"Russini";29;"1996-03-20";NA;"Italy";"Italy";"171";"70";FALSE;"https://media.api-sports.io/football/players/57047.png";NA;NA;NA;136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;NA;NA;NA;NA;"Attacker";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Serie B";"Italy";136;343541;"L. Di Maggio";"Luca";"Di Maggio";20;"2005-03-31";NA;"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/343541.png";NA;NA;NA;136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;1;0;25;NA;"Midfielder";"6.900000";FALSE;1;NA;NA;NA;NA;NA;0;0;NA;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;0;NA
"Serie B";"Italy";136;343541;"L. Di Maggio";"Luca";"Di Maggio";20;"2005-03-31";NA;"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/343541.png";870;"Padova";"https://media.api-sports.io/football/teams/870.png";136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;20;6;670;23;"Attacker";"6.56";FALSE;14;5;18;8;3;0;0;0;NA;222;7;NA;4;1;6;73;32;10;6;NA;13;10;3;0;0;1;NA;0;0;NA
"Serie B";"Italy";136;386380;"F. Faggi";"Filippo";"Faggi";22;"2003-02-05";NA;"Italy";"Italy";"183";NA;FALSE;"https://media.api-sports.io/football/players/386380.png";508;"Bari";"https://media.api-sports.io/football/teams/508.png";136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;NA;NA;NA;NA;"Midfielder";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Serie B";"Italy";136;408677;"A. Seghetti";"Alessandro";"Seghetti";21;"2004-01-11";NA;"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/408677.png";NA;NA;NA;136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;NA;NA;NA;NA;"Attacker";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Serie B";"Italy";136;408677;"A. Seghetti";"Alessandro";"Seghetti";21;"2004-01-11";NA;"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/408677.png";870;"Padova";"https://media.api-sports.io/football/teams/870.png";136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;13;4;419;11;"Attacker";"6.34";FALSE;9;4;22;5;2;1;0;0;NA;59;5;NA;5;1;NA;69;18;13;4;NA;5;15;1;0;0;NA;NA;0;0;NA
"Serie B";"Italy";136;471109;"M. Lontani";"Matteo";"Lontani";18;"2007-03-26";NA;"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/471109.png";515;"Spezia";"https://media.api-sports.io/football/teams/515.png";136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;NA;NA;NA;NA;"Midfielder";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Serie B";"Italy";136;478949;"F. Tumiatti";"Francesco";"Tumiatti";18;"2007-03-01";NA;"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/478949.png";NA;NA;NA;136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;1;0;NA;NA;"Midfielder";NA;FALSE;1;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;0;NA
"Serie B";"Italy";136;478949;"F. Tumiatti";"Francesco";"Tumiatti";18;"2007-03-01";NA;"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/478949.png";870;"Padova";"https://media.api-sports.io/football/teams/870.png";136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;0;0;NA;77;"Midfielder";NA;FALSE;0;0;9;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA
"Serie B";"Italy";136;483666;"G. Forte";"Giuseppe";"Forte";17;"2008-07-21";"Napoli";"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/483666.png";498;"Sampdoria";"https://media.api-sports.io/football/teams/498.png";136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;NA;NA;NA;NA;"Attacker";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Serie B";"Italy";136;496912;"A. Papasergio";"Alessio";"Papasergio";18;"2007-03-27";NA;"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/496912.png";498;"Sampdoria";"https://media.api-sports.io/football/teams/498.png";136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;NA;NA;NA;NA;"Defender";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Serie B";"Italy";136;505905;"Matteo Leonardo";"Matteo Michele";"Leonardo";18;"2007-10-27";NA;"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/505905.png";515;"Spezia";"https://media.api-sports.io/football/teams/515.png";136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;NA;NA;NA;NA;"Goalkeeper";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Serie B";"Italy";136;506158;"L. Paratici";"Lorenzo";"Paratici";17;"2008-10-21";"Turin";"Italy";"Italy";NA;NA;FALSE;"https://media.api-sports.io/football/players/506158.png";498;"Sampdoria";"https://media.api-sports.io/football/teams/498.png";136;"Serie B";"Italy";"https://media.api-sports.io/football/leagues/136.png";"https://media.api-sports.io/flags/it.svg";2025;NA;NA;NA;NA;"Attacker";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
